review,token
"Terima kasih dengan pelayanan Grand Mercure, menginap dan mengadakan event training di sini dapat banyak support dan menunya enak, walaupun ada beberapa kendala teknis, namun ada tim hotel yg sigap membantu …","['terima', 'kasih', 'dengan', 'pelayanan', 'grand', 'mercure', 'menginap', 'dan', 'mengadakan', 'event', 'training', 'di', 'sini', 'dapat', 'banyak', 'support', 'dan', 'menunya', 'enak', 'walaupun', 'ada', 'beberapa', 'kendala', 'teknis', 'namun', 'ada', 'tim', 'hotel', 'yg', 'sigap', 'membantu']"
"Hotel bagus, perlengkapan mandi sangat bagus,makanan nya cukup enak, lokasi di tengah kota. Tetapi pelayanan untuk check in sangat buruk, saya bersama rombongan sekitar 10 orang tidak bisa masuk kamar ketika sudah sampai hotel . Hotel yg …","['hotel', 'bagus', 'perlengkapan', 'mandi', 'sangat', 'bagus', 'makanan', 'nya', 'cukup', 'enak', 'lokasi', 'di', 'tengah', 'kota', 'tetapi', 'pelayanan', 'untuk', 'check', 'in', 'sangat', 'buruk', 'saya', 'bersama', 'rombongan', 'sekitar', 'orang', 'tidak', 'bisa', 'masuk', 'kamar', 'ketika', 'sudah', 'sampai', 'hotel', 'hotel', 'yg']"
Good service pelayananya & makanannya enak2 semua memuaskan,"['good', 'service', 'pelayananya', 'makanannya', 'enak', 'semua', 'memuaskan']"
"Pelayanannya bagus, untuk breakfast mungkin bisa lebih bervariasi, uniknya gosok giginya sangat behel friendly suka bangettt","['pelayanannya', 'bagus', 'untuk', 'breakfast', 'mungkin', 'bisa', 'lebih', 'bervariasi', 'uniknya', 'gosok', 'giginya', 'sangat', 'behel', 'friendly', 'suka', 'bangettt']"
"Kamar luas, lokasi strategis di pusat kota, pelayanan cukup, untuk makanan berat kurang variatif, lebih banyak dessert. untuk menerima pesanan dari luar tidak bisa di resepsionis seperti hotel lain, minta tolong disimpan di resepsionis saja …","['kamar', 'luas', 'lokasi', 'strategis', 'di', 'pusat', 'kota', 'pelayanan', 'cukup', 'untuk', 'makanan', 'berat', 'kurang', 'variatif', 'lebih', 'banyak', 'dessert', 'untuk', 'menerima', 'pesanan', 'dari', 'luar', 'tidak', 'bisa', 'di', 'resepsionis', 'seperti', 'hotel', 'lain', 'minta', 'tolong', 'disimpan', 'di', 'resepsionis', 'saja']"
"Cukup Puas dan pelayanan'nya ramah.
Break fast a/n Lena","['cukup', 'puas', 'dan', 'pelayanan', 'nya', 'ramah', 'break', 'fast', 'a', 'n', 'lena']"
"Pelayanan yang luar biasa bagus, makanan yang banyak variasi dan enak. Kamar juga nyaman","['pelayanan', 'yang', 'luar', 'biasa', 'bagus', 'makanan', 'yang', 'banyak', 'variasi', 'dan', 'enak', 'kamar', 'juga', 'nyaman']"
"Sajian makanan enak, layanan ramah, di layani oleh petugas bernama Aztuti","['sajian', 'makanan', 'enak', 'layanan', 'ramah', 'di', 'layani', 'oleh', 'petugas', 'bernama', 'aztuti']"
Pelayan restorannya ramah dan menu sarapannya mantab,"['pelayan', 'restorannya', 'ramah', 'dan', 'menu', 'sarapannya', 'mantab']"
"Overall, untuk kamar dan service yang ditawarkan oleh Grand Mercure sudah cukup baik. Tetapi terkait koordinasi mengenai additional features seperti extra bed mohon ditingkatkan lagi dari pihak hotel sehingga tamu yang berkunjung msk …","['overall', 'untuk', 'kamar', 'dan', 'service', 'yang', 'ditawarkan', 'oleh', 'grand', 'mercure', 'sudah', 'cukup', 'baik', 'tetapi', 'terkait', 'koordinasi', 'mengenai', 'additional', 'features', 'seperti', 'extra', 'bed', 'mohon', 'ditingkatkan', 'lagi', 'dari', 'pihak', 'hotel', 'sehingga', 'tamu', 'yang', 'berkunjung', 'msk']"
"Untuk hotel bintang ⭐⭐⭐⭐⭐ 5,
Sebenarnya fasilitas dan desain hotelnya terbilang kurang menggambarkan bintang 5, NAMUN sesuai dengan harganya yang terbilang salah satu yang paling terjangkau …","['untuk', 'hotel', 'bintang', 'sebenarnya', 'fasilitas', 'dan', 'desain', 'hotelnya', 'terbilang', 'kurang', 'menggambarkan', 'bintang', 'namun', 'sesuai', 'dengan', 'harganya', 'yang', 'terbilang', 'salah', 'satu', 'yang', 'paling', 'terjangkau']"
"Sangat nyaman, baik pelayanan, fasilitas smuanya bagus😊 …","['sangat', 'nyaman', 'baik', 'pelayanan', 'fasilitas', 'smuanya', 'bagus']"
Untuk Kamar nya sudah ada 3 bantal dan 1 guling sangat nyaman sekali untuk kasurnya. Untuk makanan nya sesuai dengan rating restoran nya enak dan menggugah selera. Terima Kasih.,"['untuk', 'kamar', 'nya', 'sudah', 'ada', 'bantal', 'dan', 'guling', 'sangat', 'nyaman', 'sekali', 'untuk', 'kasurnya', 'untuk', 'makanan', 'nya', 'sesuai', 'dengan', 'rating', 'restoran', 'nya', 'enak', 'dan', 'menggugah', 'selera', 'terima', 'kasih']"
"Kesini untuk acara BPIP, Fasilitas hotel lengkap dan kondisinya masih sangat bagus, untuk makanannya enak, pelayanan prima sigap dan cekatan kalau habis selesai makan langsung di ambil dan juga ramah.","['kesini', 'untuk', 'acara', 'bpip', 'fasilitas', 'hotel', 'lengkap', 'dan', 'kondisinya', 'masih', 'sangat', 'bagus', 'untuk', 'makanannya', 'enak', 'pelayanan', 'prima', 'sigap', 'dan', 'cekatan', 'kalau', 'habis', 'selesai', 'makan', 'langsung', 'di', 'ambil', 'dan', 'juga', 'ramah']"
"Untuk pelayanan cukup memuaskan. Kamar nyaman dan bersih.
Menu di restoran juga enak.","['untuk', 'pelayanan', 'cukup', 'memuaskan', 'kamar', 'nyaman', 'dan', 'bersih', 'menu', 'di', 'restoran', 'juga', 'enak']"
"Actually, that's a huge luxurious place!❤ Awalnya booking untuk menginap di ibis style, tapi karena ada high maintenance, di upgrade kamar di Grand Mercure!
Thanks a lot! that's amazing! 💙 …","['actually', 'that', 's', 'a', 'huge', 'luxurious', 'place', 'awalnya', 'booking', 'untuk', 'menginap', 'di', 'ibis', 'style', 'tapi', 'karena', 'ada', 'high', 'maintenance', 'di', 'upgrade', 'kamar', 'di', 'grand', 'mercure', 'thanks', 'a', 'lot', 'that', 's', 'amazing']"
Pelayananannya sangat baik dan terbantu oleh mbak Lena...,"['pelayananannya', 'sangat', 'baik', 'dan', 'terbantu', 'oleh', 'mbak', 'lena']"
Sarapan pagi beragam dan enak layanan atas nama Fifin sangat ramah dan baik,"['sarapan', 'pagi', 'beragam', 'dan', 'enak', 'layanan', 'atas', 'nama', 'fifin', 'sangat', 'ramah', 'dan', 'baik']"
Saya suka dengan sarapan paginya enak dan layanan atas nama Fifin baik ramah anaknya cantik,"['saya', 'suka', 'dengan', 'sarapan', 'paginya', 'enak', 'dan', 'layanan', 'atas', 'nama', 'fifin', 'baik', 'ramah', 'anaknya', 'cantik']"
"Hotelnya nyaman, bersih, dan pelayanannya ramah. Lokasi strategis, dekat dengan pusat kota dan mudah ke mana-mana. Sarapannya enak dan variatif. Sangat puas menginap di Hotel Grand Mercure ini🏨☺️ …","['hotelnya', 'nyaman', 'bersih', 'dan', 'pelayanannya', 'ramah', 'lokasi', 'strategis', 'dekat', 'dengan', 'pusat', 'kota', 'dan', 'mudah', 'ke', 'mana', 'mana', 'sarapannya', 'enak', 'dan', 'variatif', 'sangat', 'puas', 'menginap', 'di', 'hotel', 'grand', 'mercure', 'ini']"
Tempat nyaman untuk menginap saat perjalanan bisnis/dinas. Makan pagi nya banyak dan enak. Pelayanannya sangat bagus. Rekomended!,"['tempat', 'nyaman', 'untuk', 'menginap', 'saat', 'perjalanan', 'bisnis', 'dinas', 'makan', 'pagi', 'nya', 'banyak', 'dan', 'enak', 'pelayanannya', 'sangat', 'bagus', 'rekomended']"
"Dari pelayanannua bagus.. stafnya ramah, sarapannya juga enak, kebersihan kamar juga bagus","['dari', 'pelayanannua', 'bagus', 'stafnya', 'ramah', 'sarapannya', 'juga', 'enak', 'kebersihan', 'kamar', 'juga', 'bagus']"
"Kamarnya luas, bersih, dan nyaman meski interior bkn modern  ya..
Untuk breakfast menu tradisional nya enak dan banyak pilihan
Lokasi cukup strategis utk berkegiatan di dkt2 kota jogja","['kamarnya', 'luas', 'bersih', 'dan', 'nyaman', 'meski', 'interior', 'bkn', 'modern', 'ya', 'untuk', 'breakfast', 'menu', 'tradisional', 'nya', 'enak', 'dan', 'banyak', 'pilihan', 'lokasi', 'cukup', 'strategis', 'utk', 'berkegiatan', 'di', 'dkt', 'kota', 'jogja']"
"Hotelnya nyaman dan sarapannya jg banyak pilihan, pelayanan mba celsi sangat ramah","['hotelnya', 'nyaman', 'dan', 'sarapannya', 'jg', 'banyak', 'pilihan', 'pelayanan', 'mba', 'celsi', 'sangat', 'ramah']"
"Kami menginap tepat saat long weekend selama 3 hari 2 malam, pengalaman saat cek in hari ini yg informasinya bisa di dapat dijam 3/4 (hotel umumnya info cek in di jam 2/3) kami dapatkan kunci hampir jam 7 malam. Sungguh pengalaman luar …","['kami', 'menginap', 'tepat', 'saat', 'long', 'weekend', 'selama', 'hari', 'malam', 'pengalaman', 'saat', 'cek', 'in', 'hari', 'ini', 'yg', 'informasinya', 'bisa', 'di', 'dapat', 'dijam', 'hotel', 'umumnya', 'info', 'cek', 'in', 'di', 'jam', 'kami', 'dapatkan', 'kunci', 'hampir', 'jam', 'malam', 'sungguh', 'pengalaman', 'luar']"
"Posisi hotel strategis, makanan enak dan bersih, pelayanan ramah dan baik.","['posisi', 'hotel', 'strategis', 'makanan', 'enak', 'dan', 'bersih', 'pelayanan', 'ramah', 'dan', 'baik']"
"Untuk Hotelnya menurut aku rekomen untuk acara pertemuan. Makanannya enak, tidak menemukan botol plastik untuk minuman, semua pake gelas kaca. Kamar hotel 600 san juga ada dan 2 bed. …","['untuk', 'hotelnya', 'menurut', 'aku', 'rekomen', 'untuk', 'acara', 'pertemuan', 'makanannya', 'enak', 'tidak', 'menemukan', 'botol', 'plastik', 'untuk', 'minuman', 'semua', 'pake', 'gelas', 'kaca', 'kamar', 'hotel', 'san', 'juga', 'ada', 'dan', 'bed']"
"Menu sarapan ok, ada beberapa fasilitas yang perlu diperbaiki antara lain penyediaan sabun dan air di toilet dekat ruang sewu agar diperbaiki, macet. Ruang kamar bau bekas rokok, sangat mengganggu agar bisa dibersihkan dr sisa asap rokok yang mengendap","['menu', 'sarapan', 'ok', 'ada', 'beberapa', 'fasilitas', 'yang', 'perlu', 'diperbaiki', 'antara', 'lain', 'penyediaan', 'sabun', 'dan', 'air', 'di', 'toilet', 'dekat', 'ruang', 'sewu', 'agar', 'diperbaiki', 'macet', 'ruang', 'kamar', 'bau', 'bekas', 'rokok', 'sangat', 'mengganggu', 'agar', 'bisa', 'dibersihkan', 'dr', 'sisa', 'asap', 'rokok', 'yang', 'mengendap']"
Kemarin saya komplain soal rasa makanan desert dihotel ini karna pudingnya ga manis vlanya tawar ga ada rasa trus sy komplain sama waiternya bernama devita supaya vlanya manis Alhamdulillah HR ini sy breakfast sy cobain lagi pudingnya udh …,"['kemarin', 'saya', 'komplain', 'soal', 'rasa', 'makanan', 'desert', 'dihotel', 'ini', 'karna', 'pudingnya', 'ga', 'manis', 'vlanya', 'tawar', 'ga', 'ada', 'rasa', 'trus', 'sy', 'komplain', 'sama', 'waiternya', 'bernama', 'devita', 'supaya', 'vlanya', 'manis', 'alhamdulillah', 'hr', 'ini', 'sy', 'breakfast', 'sy', 'cobain', 'lagi', 'pudingnya', 'udh']"
"Kamar bersih dan rapi, pelayanan Oke, resto juga Oke 👍👍👍👍👍 …","['kamar', 'bersih', 'dan', 'rapi', 'pelayanan', 'oke', 'resto', 'juga', 'oke']"
"Pengalaman kedua menginap disini karena memang ada acara dari kantor.
Pengalaman pertama dulu (mgkin sekitar 3 atau 4 tahun lalu) entah kenapa saya gak terlalu noticed sama kondisi sekitar hotel😄 …","['pengalaman', 'kedua', 'menginap', 'disini', 'karena', 'memang', 'ada', 'acara', 'dari', 'kantor', 'pengalaman', 'pertama', 'dulu', 'mgkin', 'sekitar', 'atau', 'tahun', 'lalu', 'entah', 'kenapa', 'saya', 'gak', 'terlalu', 'noticed', 'sama', 'kondisi', 'sekitar', 'hotel']"
Mudah dijangkau dan byk fasilitas umum. Layanan bgs.,"['mudah', 'dijangkau', 'dan', 'byk', 'fasilitas', 'umum', 'layanan', 'bgs']"
"Makanan enak, kamar bagus, bersih, layanan memuaskan.. 👍👍👍 …","['makanan', 'enak', 'kamar', 'bagus', 'bersih', 'layanan', 'memuaskan']"
"Di sini Kamarnya  nyaman ..jadi bisa tidur nyenyak ,  sarapan pagi sungguh luar biasa ..menunya ..komplit - plit..  semua ada ,  thank you Grand mercure","['di', 'sini', 'kamarnya', 'nyaman', 'jadi', 'bisa', 'tidur', 'nyenyak', 'sarapan', 'pagi', 'sungguh', 'luar', 'biasa', 'menunya', 'komplit', 'plit', 'semua', 'ada', 'thank', 'you', 'grand', 'mercure']"
Nyaman & strategis letaknya,"['nyaman', 'strategis', 'letaknya']"
"hotel yang good best ,apalgii pelayanannya dan staff nya selalu ramah dalam menangani the besty","['hotel', 'yang', 'good', 'best', 'apalgii', 'pelayanannya', 'dan', 'staff', 'nya', 'selalu', 'ramah', 'dalam', 'menangani', 'the', 'besty']"
makanannya enak tempat bersih pelayanannya juga baguusss,"['makanannya', 'enak', 'tempat', 'bersih', 'pelayanannya', 'juga', 'baguusss']"
"Hotel yang nyaman di Yogya, Makanannya enak, variatif, kopinya banyak pilihan, kamar nya bersih, staff nya ramah2 di area restaurant, Security nya sangat membantu di basement dan ramah, terima kasih Chef Bambang yang sangat ramah dan baik, terima kasih Grand Mercure Yogya","['hotel', 'yang', 'nyaman', 'di', 'yogya', 'makanannya', 'enak', 'variatif', 'kopinya', 'banyak', 'pilihan', 'kamar', 'nya', 'bersih', 'staff', 'nya', 'ramah', 'di', 'area', 'restaurant', 'security', 'nya', 'sangat', 'membantu', 'di', 'basement', 'dan', 'ramah', 'terima', 'kasih', 'chef', 'bambang', 'yang', 'sangat', 'ramah', 'dan', 'baik', 'terima', 'kasih', 'grand', 'mercure', 'yogya']"
"Sarapan paling bagus...
Banyak pilihan
Devita pelayanan bagus...","['sarapan', 'paling', 'bagus', 'banyak', 'pilihan', 'devita', 'pelayanan', 'bagus']"
Untuk sarapan pagi sangat puas trimakasih,"['untuk', 'sarapan', 'pagi', 'sangat', 'puas', 'trimakasih']"
"Suite room upgrade kamar
Dapat free compliment pula
Lokasi lumayan dekat dgn St tugu. Mau makan sederhana juga tinggal nyebrang. Oke deh","['suite', 'room', 'upgrade', 'kamar', 'dapat', 'free', 'compliment', 'pula', 'lokasi', 'lumayan', 'dekat', 'dgn', 'st', 'tugu', 'mau', 'makan', 'sederhana', 'juga', 'tinggal', 'nyebrang', 'oke', 'deh']"
"Breakfast nya cukup lengkap dengan rasa yang pas dan nikmat , beraneka makanan lokal & minuman tersedia, pelayanan dibantu oleh mba Lena","['breakfast', 'nya', 'cukup', 'lengkap', 'dengan', 'rasa', 'yang', 'pas', 'dan', 'nikmat', 'beraneka', 'makanan', 'lokal', 'minuman', 'tersedia', 'pelayanan', 'dibantu', 'oleh', 'mba', 'lena']"
"Di jalan utama Adi Sutjipto, sebelah kiri sebelum masuk kota Yogya.
.
Hotel bintang pastinya, dengan std layanan accor group. …","['di', 'jalan', 'utama', 'adi', 'sutjipto', 'sebelah', 'kiri', 'sebelum', 'masuk', 'kota', 'yogya', 'hotel', 'bintang', 'pastinya', 'dengan', 'std', 'layanan', 'accor', 'group']"
"Pelayanannya sangat memuaskan bawa baby tanpa ribet dibantu dengan sigap oleh para weters yg baik2, makanannya banyak pilihan dan enak2... Liburan jadi tambah menyenangkan,. Terimakasih grandmercure untuk kesan terbaiknya selama di jogya.","['pelayanannya', 'sangat', 'memuaskan', 'bawa', 'baby', 'tanpa', 'ribet', 'dibantu', 'dengan', 'sigap', 'oleh', 'para', 'weters', 'yg', 'baik', 'makanannya', 'banyak', 'pilihan', 'dan', 'enak', 'liburan', 'jadi', 'tambah', 'menyenangkan', 'terimakasih', 'grandmercure', 'untuk', 'kesan', 'terbaiknya', 'selama', 'di', 'jogya']"
Mohon di diberitahu kembali untuk resepsionisnya agar tidak Lelet dan lebih gesit pelayanannya ... 1 customer bisa melayani 10 menitan.. sibuk klik klik komputer entah yang diklik apa.. sementara itu ada customer yang pembayaran qris gagal ternyata diulang2 terus sampai lama.. untuk layanan kamar bersih dan luas..,"['mohon', 'di', 'diberitahu', 'kembali', 'untuk', 'resepsionisnya', 'agar', 'tidak', 'lelet', 'dan', 'lebih', 'gesit', 'pelayanannya', 'customer', 'bisa', 'melayani', 'menitan', 'sibuk', 'klik', 'klik', 'komputer', 'entah', 'yang', 'diklik', 'apa', 'sementara', 'itu', 'ada', 'customer', 'yang', 'pembayaran', 'qris', 'gagal', 'ternyata', 'diulang', 'terus', 'sampai', 'lama', 'untuk', 'layanan', 'kamar', 'bersih', 'dan', 'luas']"
"Sarapan enak, pelayanan Silvia ramah dan menyenangkan","['sarapan', 'enak', 'pelayanan', 'silvia', 'ramah', 'dan', 'menyenangkan']"
Makanan.paginya lengkap dan berkelas untuk restaurant nya bersih dan untuk pelayanan semua staff ramah dan murah senyum,"['makanan', 'paginya', 'lengkap', 'dan', 'berkelas', 'untuk', 'restaurant', 'nya', 'bersih', 'dan', 'untuk', 'pelayanan', 'semua', 'staff', 'ramah', 'dan', 'murah', 'senyum']"
Hotelnya nyaman makananya oke pelayananya baik sangat membantu tamu,"['hotelnya', 'nyaman', 'makananya', 'oke', 'pelayananya', 'baik', 'sangat', 'membantu', 'tamu']"
"Bagus sarapan memuaskan, semua tersedia.","['bagus', 'sarapan', 'memuaskan', 'semua', 'tersedia']"
"Pelayanan di hotel Grand Mercure sangat memuaskan..
Variasi menu makan cukup lengkap dan banyak.
Rasa makanan tidak ada yg mengecewakan. …","['pelayanan', 'di', 'hotel', 'grand', 'mercure', 'sangat', 'memuaskan', 'variasi', 'menu', 'makan', 'cukup', 'lengkap', 'dan', 'banyak', 'rasa', 'makanan', 'tidak', 'ada', 'yg', 'mengecewakan']"
Menginap di hotel ini nyaman n pelayanan nya bagus,"['menginap', 'di', 'hotel', 'ini', 'nyaman', 'n', 'pelayanan', 'nya', 'bagus']"
"Sarapan nya enak agak berbeda atau unik dengan hotel yang saya pernah kunjungin dj jogja, di bantu oleh training lena","['sarapan', 'nya', 'enak', 'agak', 'berbeda', 'atau', 'unik', 'dengan', 'hotel', 'yang', 'saya', 'pernah', 'kunjungin', 'dj', 'jogja', 'di', 'bantu', 'oleh', 'training', 'lena']"
"Untuk pelayanan atas nama mba thania cukup memuaskan, ramah , dan murah senyum . Terimakasih","['untuk', 'pelayanan', 'atas', 'nama', 'mba', 'thania', 'cukup', 'memuaskan', 'ramah', 'dan', 'murah', 'senyum', 'terimakasih']"
Pelayanan Mba fifin Mantul,"['pelayanan', 'mba', 'fifin', 'mantul']"
"Pengalaman yang menyenangkan bisa menginap di sini.
Untuk pelayanan kak Meirizka cukup informatif.","['pengalaman', 'yang', 'menyenangkan', 'bisa', 'menginap', 'di', 'sini', 'untuk', 'pelayanan', 'kak', 'meirizka', 'cukup', 'informatif']"
"Kamar luas, Ac sangat dingin, kamar mandi luas ada bathup anak jadi senang berenang dibathup. Sarapan enak dan bervariasi.","['kamar', 'luas', 'ac', 'sangat', 'dingin', 'kamar', 'mandi', 'luas', 'ada', 'bathup', 'anak', 'jadi', 'senang', 'berenang', 'dibathup', 'sarapan', 'enak', 'dan', 'bervariasi']"
"Pelayanan staff nya ramah, kamar nya juga bersih dan wangi","['pelayanan', 'staff', 'nya', 'ramah', 'kamar', 'nya', 'juga', 'bersih', 'dan', 'wangi']"
"kamarnya baguss dan keren, pelayanannya juga memuaskan. apalgi dekat dengan malioboro, mall. kren deh hotelnya, menginap di sini ga bakal bikin rugi","['kamarnya', 'baguss', 'dan', 'keren', 'pelayanannya', 'juga', 'memuaskan', 'apalgi', 'dekat', 'dengan', 'malioboro', 'mall', 'kren', 'deh', 'hotelnya', 'menginap', 'di', 'sini', 'ga', 'bakal', 'bikin', 'rugi']"
Begitu masuk loby hotel disambut patung loro blonyo & interior khas Jogja....sampai interior kamar kental juga nuansa Budaya Jawa. Suka sama lampu bentuk stupa Borobudur ❤️ …,"['begitu', 'masuk', 'loby', 'hotel', 'disambut', 'patung', 'loro', 'blonyo', 'interior', 'khas', 'jogja', 'sampai', 'interior', 'kamar', 'kental', 'juga', 'nuansa', 'budaya', 'jawa', 'suka', 'sama', 'lampu', 'bentuk', 'stupa', 'borobudur']"
"breakfast nya enak dan mantap, yang paling favorit itu soto tangkar nya… kamar nya juga bersih dan rapi.. orang2 nya juga ramah… recommend 👍🏻👍🏻👍🏻 …","['breakfast', 'nya', 'enak', 'dan', 'mantap', 'yang', 'paling', 'favorit', 'itu', 'soto', 'tangkar', 'nya', 'kamar', 'nya', 'juga', 'bersih', 'dan', 'rapi', 'orang', 'nya', 'juga', 'ramah', 'recommend']"
little bit sad karena dapat kamar yg tidak mengarah ke balkon tapi over all suka pilihan breakfast nya banyak bgt,"['little', 'bit', 'sad', 'karena', 'dapat', 'kamar', 'yg', 'tidak', 'mengarah', 'ke', 'balkon', 'tapi', 'over', 'all', 'suka', 'pilihan', 'breakfast', 'nya', 'banyak', 'bgt']"
"event dan menginap di grand mercure pengalaman pertama buat saya, ruang meeting nya bersih, hotelnya unik banyak motif candinya. kamarnya nyaman buat istirahat. seharian meeting di ruangan nyaman dan recomended banget ini hotel. thanks","['event', 'dan', 'menginap', 'di', 'grand', 'mercure', 'pengalaman', 'pertama', 'buat', 'saya', 'ruang', 'meeting', 'nya', 'bersih', 'hotelnya', 'unik', 'banyak', 'motif', 'candinya', 'kamarnya', 'nyaman', 'buat', 'istirahat', 'seharian', 'meeting', 'di', 'ruangan', 'nyaman', 'dan', 'recomended', 'banget', 'ini', 'hotel', 'thanks']"
"Masukannya
1. Dikamar ditambahkan lampu yg lebih terang untuk dikamar mau makeup dll susah …","['masukannya', 'dikamar', 'ditambahkan', 'lampu', 'yg', 'lebih', 'terang', 'untuk', 'dikamar', 'mau', 'makeup', 'dll', 'susah']"
"Beberapa kali nginep disini, secara umum memuaskan, room bersih, makanan lumayan enak, pelayanan memuaskan, cuman minum di room sedikit semoga ada solusi penambahan air minum.nya","['beberapa', 'kali', 'nginep', 'disini', 'secara', 'umum', 'memuaskan', 'room', 'bersih', 'makanan', 'lumayan', 'enak', 'pelayanan', 'memuaskan', 'cuman', 'minum', 'di', 'room', 'sedikit', 'semoga', 'ada', 'solusi', 'penambahan', 'air', 'minum', 'nya']"
